id,rev,name,lat,lng
253845,168600,"The Splendor",29.9533915,-95.5415404
253849,29316.87,"510 Bar #2",29.8820149,-95.5250951
253872,232868.96,"Fogo De Chao",29.7381232,-95.511914
253876,53437.91,"Sheraton Suites Restaurant",29.7423304,-95.4585841
253894,2888.96,"Home Plate Bar & Grill",29.755501,-95.3555056
253910,288167.91,"Maggiano' Little Italy",29.7451544,-95.4602834
253926,77070.9,"Fast Eddie's Neighborhood Bill",29.6179085,-95.2202388
253931,22610,Woody's,29.2396275,-94.8798642
253943,36004.93,"Texas Land & Cattle Steak Hous",29.783812,-95.6047666
253961,27973.88,"Chilis Grill & Bar",29.73726,-95.4902898
253996,65403.88,"9 Amigos/Crawford Street Cafe/",29.7561931,-95.3556745
254004,10590.9,"Los Vega Mexican Restaurant",29.9983336,-95.171772
254032,126847.91,"Goode Company Seafood",29.7829105,-95.5484119
254044,17830,Irma's,29.7602196,-95.352207
254059,210804.93,"The Flying Saucer Draught Empo",29.7588934,-95.3631059
254082,58831.94,"The Continental Club",29.7385682,-95.3799289
254086,27080.9,Muldoon's,29.7390757,-95.4822122
254090,207972.99,"The Capital Grille",29.7390814,-95.4696126
254094,5976.87,Skeeter's,30.0660336,-95.1889663
254106,67887.91,"Tropicana Nite Club",29.7295179,-95.5212069
254121,40161.94,"Moulin Rouge",29.6701553,-95.2563011
254137,1787.91,"Art Of The Spirits Inc",29.7252493,-95.3894435
254141,12008.96,"Logan's Roadhouse",29.7417161,-95.644966
254149,22035.97,"Ragin Cajun",29.7375614,-95.5373697
254153,35096.87,"Texas Land & Cattle Steak Hous",29.9606959,-95.5473985
254169,199520.9,"Ibiza Food & Wine Bar",29.7474697,-95.3769031
254188,24172.99,"The Spaghetti Western Italian",29.7749992,-95.4093611
254195,77910.9,"Cafe Adobe",29.7857878,-95.4647994
254211,32261.94,"Boudreaux's Cajun Kitchen",29.7003675,-95.2967196
254258,113384.93,"Front Porch Pub",29.7526438,-95.3774935
254269,56864.93,"Fast Eddies",29.984275,-95.506379
254282,25596.87,"Mugsy's On Richmond",29.7339811,-95.4146429
254286,63908.96,"Barney's Billiard Saloon No 20",29.6720502,-95.2638749
254305,7167.91,"Macayo's Mexican Restaurant &",30.0628793,-95.5005887
254333,71247.91,"Fisherman's Wharf",29.4345626,-94.6812086
254337,38461.94,"Fish Tales",29.2882885,-94.790873
254357,86258.96,"Little Gringo's Kitchen Inc.",29.6183804,-95.2191417
254422,101767.91,"Pappasito's Cantina",29.8464766,-95.4989367
254434,231822.99,"Pappasito's Cantina",29.7833165,-95.5550769
254441,0,"Cafe Pappadeaux",30.0080047,-95.4621282
254445,2680.9,"Cabana Beverage Inc",29.7712777,-95.1839324
254453,24040,"Texas Land & Cattle Steak Hous",29.6068585,-95.2102721
254458,50220.9,"Buca De Beppo",29.7269492,-95.42832
254503,29053.88,"Don Carlos Mexican Restaurant",29.717665,-95.4969069
254507,160935.97,"Einstein's Pub",29.7702953,-95.751078
254527,72700,Renos,29.5237903,-95.1278679
254540,25385.97,"Ostioneria Las Rocas",29.8667794,-95.3843899
254552,195310,"Pappasito's Cantina",29.6767657,-95.4155783
254556,80315.97,"Royal Oaks Country Club",29.7291851,-95.5855608
254570,0,"Silver Spur Club Inc",29.6374493,-95.1043977
254574,45026.87,"Los Tios Mexican Restaurant",29.689616,-95.4618753
254578,28482.99,"Los Tios Mexican Reataurant",29.7362315,-95.5341587
254582,41911.94,"Los Tios Mexican Restaurant",29.7712163,-95.5898715
254597,98275.97,"Carnival Triumph",29.3082807,-94.7969573
254601,48882.99,"Saltgrass Steakhouse",29.7765744,-95.4098251
254621,5090.9,"Hospitality International Inc",29.9971972,-95.5830253
254633,45875.97,"Ragin Cajun",29.732834,-95.449082
254687,115793.88,"A  Fare Extraordinaire",29.7390018,-95.4096943
254691,19063.88,"Sylvia's Enchilada Kitchen",29.7451163,-95.6195112
254707,12498.96,"El Dorado Mexican Restaurant",29.5778309,-95.1217027
254711,27645.97,"The Poop Deck",29.2852564,-94.7954279
254719,4292.99,"Manuel's Mexican Restaurant",29.8799957,-95.5942853
254723,54360.9,"Guava Lamp",29.7598784,-95.3988196
254747,70690,"Texas Roadhouse",29.916773,-95.6154562
254755,31562.99,"Bistro Le Cep",29.7373943,-95.573042
254759,9462.99,"El Rinco Mexican Restaurant",30.0073124,-95.5477039
254763,63470,"Kelvin Arms",29.7195555,-95.4163497
254767,220535.97,"Kirby's Steakhouse",30.1584153,-95.4507909
254775,77186.87,"Capitol Beverage",29.744021,-95.401847
254802,186908.96,"Gateway Beverages, Inc.",29.7378238,-95.46261
254806,140953.88,"Gateway Beverages, Inc.",29.7397571,-95.463376
254810,10971.94,"Puerto Alegre",29.753179,-95.283238
254814,24342.99,"Bayou City Seafood & Pasta",29.7326286,-95.4570514
254826,11591.94,"Ruthie's Mexicana",29.7606178,-95.7746818
254842,6762.99,"Casa Ole Restaurant & Cantina",29.8624923,-95.6450929
254878,67624.93,"Houston Dolls Cabaret",29.9664661,-95.4159269
254905,23782.99,"Rainforest Cafe",29.7757458,-95.8093698
254909,191827.91,"Pappadeaux Seafood Kitchen",29.7833246,-95.5562375
254913,210687.91,"Pappadeaux Seafood Kitchen",29.6767058,-95.4165456
254980,13270,Kubo's,29.7150828,-95.415202
254996,29020,"Piatto Ristorante",29.7377779,-95.4598508
255051,43042.99,Brazos,29.7536894,-95.3728237
255067,18573.88,"Tumbleweed Restaurant And Danc",29.975812,-95.432429
255075,45054.93,"Glamour Girls Cabaret",29.858957,-95.539102
255102,1187.91,"Chipotle Mexican Grill",29.964328,-95.543602
255109,102700.9,"Pappadeaux Seafood Kitchen #2",29.8468463,-95.4996535
255113,2685.97,"Chipotle Chipotle Mexican Gril",29.7097317,-95.4011509
255130,48303.88,"Pappas Seafood House & Oyster",29.7046889,-95.2986419
255134,122780.9,"Hacienda Guadalajara",29.7834111,-95.5347576
255151,9950,Westwind,29.8523952,-95.516203
255159,51155.97,"Yia Yia Marys",29.7480227,-95.4575988
255198,51921.94,"Lynn's Steakhouse",29.7774978,-95.6069818
255202,17394.93,"Red Lobster Of Texas Inc 6256",29.7775771,-95.8135469
255206,125644.93,"Little Pappasito's Cantina",29.734403,-95.417705
255214,171890.9,"Pappasito's Cantina #4",29.5345412,-95.1356483
255218,64733.88,"Huracan Ballroom",29.9216612,-95.4102925
255222,5804.93,"Los Caporales Mexican Restaura",29.9914563,-95.5764359
255230,60034.93,"The Stag's Head Restaurant",29.7336532,-95.4117094
255238,21472.99,Doggett's,30.0246893,-95.3937424
255246,56083.88,"Teotihuacan Mexican Cafe #2",29.7990045,-95.3821812
255264,35944.93,"The Derrick Tavern",29.7674534,-95.6232776
255268,0,"The Trophy Club Gentlemen's Re",29.965817,-95.435391
255300,26252.99,"The Backyard Grill",29.9092631,-95.5859492
255304,22226.87,"Amazon Grill",29.726636,-95.419039
255312,86037.91,"Churrascos Restaurant",29.7424338,-95.4090874
255324,0,"Pappas Seafood House And Oyste",29.7109717,-95.5062217
255335,105443.88,"Pappadeaux Seafood Kitchen",29.734771,-95.416464
255372,74988.96,"El Patio Mexican Restaurant",29.7382473,-95.497653
255385,153831.94,"Mccormick & Schmick Restaurant",29.7545963,-95.4571393
255393,15660,"Qin Dynasty",29.7280606,-95.4272338
255425,4933.88,"Imperial Banquet Hall",29.8590366,-95.3396887
255466,41602.99,"Q Bar & Billiards",29.7457034,-95.7405139
255470,479930,"Escapade 2001",29.8967701,-95.3186235
255474,32050.9,Charbar,29.762433,-95.361619
255498,93460.9,"Brian O'neill's Restaurant & P",29.7161845,-95.4146333
255502,9463.88,"India's Restaurant",29.7321678,-95.478897
255506,1814.93,"Infinitive Classic",29.8402897,-95.3186039
255514,13778.96,"Chateau Beverage Services, L.L",29.9641476,-95.5489878
255526,1584.93,"Chipotle Chipotle Mexican Gril",29.7320834,-95.466327
255533,50865.97,"Texas Roadhouse-Friendswood",29.554046,-95.1561864
255537,38575.97,"Chili's Grill & Bar",29.645825,-95.1560159
255549,3297.91,"Antonio's Mexican Grille",29.7060006,-95.4266423
255584,9773.88,"Pappas Burger",29.737605,-95.4811543
255592,2954.93,"The Met Business And Sports Cl",29.7575,-95.3704
255604,76075.97,"Tonys Corner Pocket",29.7575504,-95.3768247
255639,49261.94,"Cheddar's Westchase",29.7218454,-95.5585982
255654,0,"Rhapsody Of The Seas",29.307583,-94.7963779
255697,8920.9,"Garden Abc Corporation",29.941928,-95.3304486
255705,6985.97,"Casa Ole Mexican Restaurant No",29.6633,-95.119407
255737,37948.96,Ripcord,29.7480057,-95.3895085
255745,90168.96,Birraporetti's,29.7623462,-95.3649722
255757,136934.93,"Mockingbird Bistro Wine Bar",29.7479216,-95.4077136
255773,81345.97,"Le Mistral Ltd",29.7599956,-95.6263503
255805,5587.91,"Holiday Inn Express",29.9697218,-95.5582678
255809,29502.99,"Shilo Club",29.7953041,-95.3881731
255813,9995.97,"Taylors Of Houston",29.634997,-95.46432
255825,48331.94,"Griff's Shenanigans Cafe",29.7403717,-95.3899206
255853,130173.88,Escalante's,29.7758786,-95.56097
255857,25662.99,"Shamrock Inn",29.6809236,-95.5284146
255881,53544.93,"Velvet Melvin Pub",29.733767,-95.426545
255929,169653.88,"Churrascos Restaurant",29.7365147,-95.5397889
255933,19386.87,"Rockfish Seafood Grill",29.9724742,-95.5264568
255937,33836.87,"The Fish",29.7534252,-95.3862017
255949,24150.9,"Chilis #1106 Houston",29.744179,-95.6452226
255981,69241.94,Komodo's,29.7531058,-95.3772272
256027,93120,"The First Tee",29.7457925,-95.6053031
256031,147894.93,"Big Texas Dance Hall & Saloon",29.5324347,-95.1252921
256058,37600,Benihana,30.1669391,-95.4607693
256094,32281.94,"Las Haciendas Mexican Bar & Gr",29.5317069,-95.1294293
256106,14798.96,"Safari Beach Co Bar & Deli",29.3016287,-94.775563
256138,24287.91,"Boudreaux's Cajun Kitchen",29.9568888,-95.5436769
256161,14040.9,"Rockfish Seafood Grill",29.7360613,-95.5860746
256172,28464.93,"Eden Pointe On The Water",29.52912,-95.027454
256184,1204.93,"Chipolte Chipolte Mexican Gril",29.7876622,-95.7183738
256192,212226.87,"Downtown Aquarium",29.764196,-95.36745
256196,20860,"Taqueria Tepatitlan No 11 Inc",29.725213,-95.475296
256200,1013.88,"Chipotle Chipotle Mexican Gril",29.7352386,-95.585518
256274,29460,Indika,29.744766,-95.387888
256281,19932.99,"El Rancho Mexican Restaurant",29.7859146,-95.6862924
256293,768.96,"Chipotle Chipotle Mexican Gril",29.8538683,-95.5129173
256309,8000,"Tio Chucho Mexican Restaurant",29.8626916,-95.6450952
256317,159856.87,"Daily Grill",29.7405522,-95.4629513
256395,53260.9,"Doubletree By Hilton Houston H",29.6587012,-95.2686988
256435,890170,"Aramark Sports & Entertainment",29.6904016,-95.4125045
256443,0,"Carnival Conquest",29.3082807,-94.7969573
256495,22084.93,"Club Max",29.8200358,-95.4992002
256523,0,"Bravos Mexican Restaurant #4",29.8395085,-95.4893674
256527,24488.96,"Maria Selma Restaurant",29.7343374,-95.4003114
256551,8876.87,"Diamond Club Cabaret",29.7343856,-95.4259493
256555,60243.88,"Shay Mcelroy's Irish Pub",29.7605731,-95.3626966
256559,16960,"Willie's Grill & Icehouse",29.783929,-95.71628
256591,27276.87,"Kim Son Restaurant",29.7458523,-95.3602462
256656,133430,"Stereo Live",29.732318,-95.498507
256660,203057.91,"Flemings Prime Steakhouse & Wi",29.7381606,-95.4165377
256668,6415.97,"Cafe Caspian/Le Virage",29.7375148,-95.5941439
256676,19635.97,"Carino's Italian",29.916102,-95.614412
256715,6114.93,"Super Star Club",29.673432,-95.367352
256728,9776.87,"Carino's Italian",29.8108463,-95.1636344
256736,126558.96,"Mariner Of The Seas",29.5477262,-95.0583684
256764,19608.96,"Desert Rose Restaurant/Poquito",29.7147237,-95.5027737
256781,560912.99,"Hospitality International Inc",30.1609336,-95.4607367
256789,38856.87,"Rainforest Cafe",29.2707818,-94.8201446
256797,17437.91,"Wildcat Golf Club",29.648482,-95.4165496
256801,898.96,"Chipotle Mexican Grill",29.6505003,-95.1526356
256852,126348.96,"City Kitchen L L C",29.6592971,-95.2703037
256869,1348.96,"Cabana Beverages Inc",29.9987204,-95.166648
256889,43795.97,"The Original Red Rooster",29.7083862,-95.33523
256893,162375.97,"Chulas Sports Cantina",29.9854596,-95.4234386
256901,41641.94,"Hearthstone Country Club",29.887722,-95.6295275
256909,74162.99,"Saltgrass Steakhouse #16",29.7832643,-95.7498115
256920,514815.97,"Vic & Anthony's Steakhouse",29.7572882,-95.3581854
256944,150126.87,"Brenner's Steakhouse",29.7838281,-95.5708351
256956,17724.93,"Club Rumba",29.6211025,-95.2632201
256960,30811.94,"Molly's Pub",29.5450469,-95.0213558
256964,49920,"El Jarrito Restaurant",29.7591926,-95.7484318
256968,131985.97,"Bj's Restaurant & Brewery",29.5451201,-95.1323744
256972,83105.97,"P F Chang's China Bistro Inc",29.7424136,-95.447323
256976,46294.93,"P F Chang's China Bistro",29.735978,-95.5832999
257012,145032.99,"Magnolia Spirits Houston Inc",29.7590664,-95.3616074
257016,75421.94,"Saltgrass Steakhouse #15",29.9550177,-95.5420904
257020,48903.88,Moments,29.6658856,-95.1633533
257032,35311.94,"Pasta Lomonte's Inc",29.782748,-95.642466
257048,268185.97,Artista,29.7616498,-95.3692129
257056,93843.88,"Buffalo Wild Wings",29.6511632,-95.1505466
257068,728.96,"Chipotle Mexican Grill",29.7605731,-95.3626966
257088,14088.96,"Los Ramirez Mexican Restaurant",29.555914,-95.121836
257108,738.96,"Chipotle;Chipotle Mexican Gril",29.9158626,-95.6165062
257150,23407.91,"Boudreaux's Cajun Kitchen",29.6132669,-95.2134727
257158,19516.87,"Berryhill Baja Grill",29.7421823,-95.3905368
257162,89646.87,"Wyndham Greenspoint",29.9466193,-95.4073298
257174,49980,"Babin's Seafood House",29.9551693,-95.5444344
257178,648333.88,"Four Families Of Houston",29.6455556,-95.3219037
257182,47432.99,Genji,29.7368383,-95.5732308
257190,34058.96,"Chilli's Hamburger Grill & Bar",29.7362958,-95.5499819
257231,43268.96,"The Houston City Club",29.7317719,-95.4352599
257239,51177.91,"The Club At Carlton Woods",30.193423,-95.54917
257275,43188.96,"Saltgrass Steakhouse #2",29.68402,-95.5347768
257279,103106.87,"The Red Door",29.7492244,-95.3784277
257283,60282.99,"Saltgrass Steakhouse",29.9871254,-95.4244768
257291,1986.87,"Black-Eyed Pea",29.8171557,-95.4672578
257299,2151.94,"Black-Eyed Pea",29.778467,-95.752311
257303,2032.99,"Black-Eyed Pea",29.9306273,-95.5849294
257311,2032.99,"Black-Eyed Pea",29.614737,-95.2183189
257315,2384.93,"Black-Eyed Pea",29.5483307,-95.1300807
257319,2802.99,"Black-Eyed Pea",29.7351303,-95.5712348
257342,1510.9,"Black-Eyed Pea",30.0090318,-95.459244
257350,35705.97,"Al's Sports Bar",29.7197355,-95.6707137
257354,4640,"Black-Eyed Pea",29.7054294,-95.4458197
257358,30930.9,"Westchase Tavern",29.7369557,-95.5637227
257413,33932.99,"Berryhill In The Heights",29.7905435,-95.3897947
257429,981.94,"Cabana Beverages Inc",29.5427297,-95.0204837
257476,64865.97,"Saltgrass Steakhouse #5",29.5313395,-95.1320477
257480,124575.97,"Doneraki Restaurante Mexicano",29.6994527,-95.2941202
257484,41284.93,"Slick Willies Family Pool Hall",29.9891982,-95.4259533
257500,70835.97,"Saltgrass Steakhouse",29.6861511,-95.4598843
257504,9304.93,"Roman Delight Pizza/Ninfa Expr",29.737432,-95.463447
257520,78633.88,"Babin's Seafood House",29.7834673,-95.7494805
257528,271330,"Drink Houston",29.7857878,-95.4647994
257548,0,"Roeders Pub",29.7381071,-95.4109635
257600,9810.9,"Don Patron Bar & Grill",29.7576147,-95.3703659
257616,47690,"Holiday Inn On The Beach",29.2725423,-94.8166446
257620,29805.97,"Romero's Las Brazas",29.8908115,-95.6426212
257640,40157.91,Papa's,30.1157745,-95.4543079
257658,37680.9,"Pappasitos Cantina",30.6123928,-96.3402214
257662,179321.94,"Pappadeaux Seafood Kitchen",29.987366,-95.3337998
257721,78031.94,"The Bull & Bear",29.7374992,-95.5913516
257728,97281.94,"Basil's Kitchen / Basil's Tave",29.945363,-95.3306289
257758,23260.9,Babilonia,29.714531,-95.495894
257800,4193.88,"Zake Japanese Restaurant",29.7387124,-95.4112763
257804,3166.87,"Premier Hospitality, Inc.",29.7448894,-95.560991
257832,90553.88,"La Tapatia Taqueria",29.7339989,-95.4041219
257843,228428.96,"Baker St Pub & Grill",29.9550592,-95.5429366
257848,5788.96,"Mango's Cantina",29.744302,-95.386131
257855,1606.87,"Casarez Mexican Restaurant/Cas",29.645436,-95.2346
257890,0,"Gravity Bar & Grill",29.3077379,-94.7928832
257906,1456677.91,"Levy Restaurants At Toyota Cen",29.7507975,-95.3622723
257996,0,"Club Divus",29.9442299,-95.4343516
258028,138484.93,"Phm Beverage Inc",29.734365,-95.550199
258048,1101.94,"Cabana Beverages Inc",30.2063931,-95.4627069
258064,11011.94,"Paul's Seafood & Oyster Bar",29.7530119,-95.6448894
258087,51681.94,"Los Cucos Mexican Cafe",29.8368074,-95.6484361
258091,22155.97,"El Palenque Mexican Restaurant",29.7363258,-95.5672732
258110,93231.94,"The Cheesecake Factory",30.1642343,-95.4553336
258126,101786.87,"Red Lion",29.7456059,-95.4109756
258130,10634.93,"Red Robin Restaurant",29.727534,-95.5592383
258134,84382.99,"Henry Hudson's Pub",29.9169574,-95.6155595
258162,14422.99,"Santa Fe Flats",30.0001952,-95.5810037
258223,120312.99,"Bj's Restaurant & Brewhouse",29.9638133,-95.5431895
258283,914605.97,"Hilton Americas - Houston",29.7515962,-95.360228
258287,72354.93,"P F Changs China Bistro",30.1642343,-95.4553336
258295,98030.9,"Uptown Sushi",29.7558795,-95.456355
258300,6095.97,"Polonia Restaurant",29.8075102,-95.5237419
258304,41277.91,"Outback Steakhouse",29.882053,-95.645286
258308,6600,"Hacienda San Angel",29.8664783,-95.6076349
258312,29196.87,"Red Fish Grill",29.978848,-95.5657316
258321,335.97,"Bayside Grille",29.5471018,-95.0184661
258329,572.99,"Chipotle Mexican Grill Chipotl",29.7471557,-95.4102848
258384,22068.96,"Byzantio Cafe Bar",29.753147,-95.386706
258396,358037.91,"Wollensky Beverage Inc",29.7411122,-95.4457005
258407,71005.97,"Inn At The Ballpark",29.740582,-95.4515725
258411,7890.9,"Las Palmas Restaurant #2",29.8797717,-95.6025894
258423,59990,"Los Cucos Mexican Cafe",29.77675,-95.812779
258431,15243.88,"Chapultepec Lupita Mexican Res",29.7342687,-95.3893671
258435,21422.99,"Rudys Mexican Grill",29.9744913,-95.5997168
258459,106657.91,"Improv Comedy Club & Restauran",29.7857878,-95.4647994
258463,281.94,"Asiana Garden Inc",29.9512168,-95.4083797
258467,7290,"Manuel's Mexican Restaurant",29.9247121,-95.1885172
258486,81530.9,"Host Services Inc",30.6123928,-96.3402214
258522,17815.97,"Empire Cafe",29.7428851,-95.4035421
258546,80175.97,"Slick Willes's Family Pool Hal",29.7373721,-95.4857484
258562,18170,"Taqueria Tepatitlan No 15 Inc",29.6536801,-95.5656364
258590,6970.9,"Hido Japanese Grill & Sushi",29.9914563,-95.5764359
258667,151061.94,"Grotto Ristorante",29.7405734,-95.4567455
258678,194994.93,Lagriglia,29.753521,-95.4086802
258686,60651.94,"Saltgrass Steakhouse",29.5472695,-95.0200347
258705,2760.9,"Cabana Beverages Inc",29.8314993,-95.5647836
258729,41814.93,"Bayou City Wings",29.6144225,-95.215477
258733,7763.88,"100% Taquito Co",29.728734,-95.430945
258775,72516.87,"Carrabba's Italian Grill",29.8879703,-95.6425461
258836,79514.93,"Brio Tuscan Grille Of Woodland",30.1642343,-95.4553336
258848,8392.99,"Barcenas Mexican Restaurant",29.6207923,-95.2944237
258852,142761.94,"Fleming's Prime Steakhouse & W",30.1642343,-95.4553336
258856,34638.96,"Canyon Cafe",29.7414868,-95.4629597
258860,0,"Denis Seafood House / 024 Jazz",29.7832385,-95.5341121
258888,25550,"Darkhorse Tavern",29.7679194,-95.3808833
258935,5688.96,"Chapala Mexican Restaurant",29.9295578,-95.5848997
258967,32397.91,"Cock-Eyed Seagull",29.5309565,-95.1274847
258983,8605.97,"El Charro Mexican Restaurant C",30.0496319,-95.1819643
258991,249614.93,"El Tiempo Cantina",29.771023,-95.418788
258998,19172.99,"Las Aztecas Brothers, Inc.",30.0433388,-95.3454883
259018,11174.93,"Ginza Japanese Restaurant",29.7500317,-95.4848219
259034,60460.9,"Olde City Pub",29.991033,-95.4998246
259062,95962.99,"Scout Bar",29.5380164,-95.0994418
259137,15043.88,"The Black Pearl Oyster Bar & G",29.3054751,-94.7940287
259178,16000,"Marco's Mexican Bar & Grill",29.6914658,-95.4131492
259186,11310.9,"La Tapatia Mexican Cafe",29.6497561,-95.2505863
259206,22076.87,"French Quarter Market & Grill",29.882516,-95.645271
259210,38466.87,"Just Two More",29.6649494,-95.166749
259222,4180,"Red Phoenix Hunan Restaurant",30.2049794,-95.4633035
259258,101955.97,"Poison Girl",29.742547,-95.401092
259289,74553.88,"Thai Sticks Restaurant And Bar",29.7335654,-95.390868
259329,109632.99,"Buffalo Wild Wings",29.545274,-95.134547
259340,17321.94,"Mario's Mexican Restaurant",30.1029916,-95.3794694
259372,8793.88,"Two Amigos Restaurant",29.8591602,-95.5238888
259376,6603.88,"Hilton Garden Inn",30.1689717,-95.4621615
259380,12583.88,"Don Jose Mexican Restaurant",29.8413134,-95.4732914
259384,82473.88,"A Tony's Mexican Restaurant &",29.806118,-95.4286429
259388,42752.99,"The Cellar Bar",29.7343764,-95.426065
259400,5030,"Happy Buddha Japanese Steak Ho",29.9912573,-95.4923818
259477,13508.96,"Willie's Grill & Icehouse",29.658842,-95.15518
259496,20341.94,"La Tapatia Mexican Cafe",29.7058889,-95.4817878
259517,38873.88,"Club 2020",29.746657,-95.359401
259530,30870.9,"Cypress Lounge",29.947023,-95.618709
259538,0,"Premier Hospitality, Inc.",29.7496987,-95.4720715
259562,21771.94,"Sushi King",29.7351569,-95.418395
259630,79688.96,"Rio Ranch Restaurant/Rio Ranch",29.7363509,-95.5476204
259654,37365.97,"La Chatte",29.774158,-95.18774
259674,2988.96,"Matsusaka Sushi & Grill",29.7370602,-95.5799354
259705,28921.94,"The Fountainhead",30.014417,-95.4507542
259709,130146.87,"Grand Lux Cafe",29.7414868,-95.4629597
259722,1760,"Yak Sok",29.7976014,-95.5251318
259726,23172.99,Azuma/Rice,29.7605731,-95.3626966
259756,0,"Hasta La Pasta",29.965394,-95.1687772
259760,347425.97,Tony's,29.7320443,-95.4355254
259794,21328.96,"Last Concert Cafe",29.7683061,-95.3531184
259806,14472.99,"El Jalapeno Cafe",30.000172,-95.1848911
259822,321890.9,Pubfiction,29.7490045,-95.3759901
259834,102237.91,"Post Oak Grill",29.7537197,-95.4624452
259857,25206.87,"Berryhill Baja Grill",30.1643582,-95.4618558
259861,24055.97,"Piatto Ristorante",29.7914816,-95.3878734
259865,20807.91,"Sakekawa Japanese Steak House",30.1789121,-95.5382423
259880,17793.88,"Vietopia Vietnamese Cuisine",29.7268096,-95.4290879
259888,89737.91,"Antica Restaurant",29.7253249,-95.4132874
259900,5556.87,"Casa Anitas Restaurant Inc",29.5666704,-95.0599399
259939,37740.9,"Chili's Grill & Bar",30.1801,-95.53699
259975,64911.94,Meteor,29.7485857,-95.3842032
259979,11654.93,"Teotihuacan Mexican Restaurant",29.6559361,-95.5071246
259983,9286.87,"La Fiesta Mexican Restaurant",29.7831379,-95.5893379
259987,46642.99,"J T's Sports Bar",30.0039155,-95.1521826
259999,36957.91,"Ashton Gardens",30.0315961,-95.4098422
260014,81454.93,"The Armadillo Palace",29.727393,-95.418325
260020,73737.91,"Paparruchos Mexican Restaurant",29.735126,-95.466121
260024,9657.91,"Yao Restaurant And Bar Lp",29.7360925,-95.5406035
260044,23798.96,"Las Mananitas Restaurant Inc",29.7712529,-95.7516166
260060,42470.9,"Legs Cabaret",29.676739,-95.2679409
260064,19618.96,"Wings Pizza N Things Restauran",29.9160033,-95.4876154
260084,278451.94,"Dave & Buster's",29.7857878,-95.4647994
260116,7600,"Ashiana Indian Restaurant",29.7542909,-95.6066764
260128,63811.94,"Slick Willie's Family Pool Hal",29.7869271,-95.733802
260143,54364.93,"Mi Rancho Mexican Grill & Bar",30.0737643,-95.497423
260147,0,"The Owl",29.7360448,-95.4192312
260167,34614.93,"The Mezzanine Lounge",29.7316325,-95.4136362
260227,123421.94,"Sorrento Ristorante Italiano",29.7442593,-95.3869036
260231,39100,"Olympus Nite Club",29.6695677,-95.2535624
260247,22380,"Gol Bar",29.6907165,-95.5502474
260255,42522.99,Gabby's,29.6948953,-95.2995015
260259,113164.93,Grotto,30.1643582,-95.4618558
260275,62750,"Christian's Tailgate Bar & Gri",29.752561,-95.376624
260279,34447.91,"Chateau Polonez",29.993191,-95.611475
260298,57066.87,"Sage 400 Japanese Cuisine",29.7373217,-95.4678042
260324,213610,"Tommy Bahama Texas Beverages L",30.1642785,-95.4622675
260341,4171.94,"Momalone Mexican Grill, Inc.",29.5300923,-95.1284698
260345,30662.99,"Mike's Ultimate Sports Bar & G",29.9046155,-95.6326126
260349,56260,"Floyd's Cajun Seafood House",29.526581,-95.1299389
260392,51680.9,"Times Square Entertainment",29.7768544,-95.7798359
260412,15008.96,"La Villa Mexican Restaurant",30.0027835,-95.1540748
260428,6218.96,"Sandy's Country Store",29.3101044,-94.7843804
260464,3838.96,"Ostioneria 7 Mares Seafood & C",29.801912,-95.360718
260468,900,"Kicks Indoor Soccer",29.76786,-95.410017
260513,63170,"Kiran's Restaurant",29.7422507,-95.4490131
260644,42884.93,"Cafe Benedicte",29.77944,-95.6279969
260664,58082.99,"The Monkey Bar",29.5441022,-95.0176194
260680,87510.9,"Cyclone Anaya's Mexican Kitche",29.7757947,-95.4103623
260700,18484.93,"Los Cucos Mexican Cafe",29.9618733,-95.5378023
260727,9757.91,"Casa Imperial Mexican Restaura",30.1261952,-95.4672962
260762,0,"Aramark Sports And Entertainme",29.762651,-95.3599103
260778,70398.96,"Steamboat House",29.9293537,-95.5421768
260786,22781.94,Harlow's,29.731214,-95.4409199
260794,47725.97,"Azucar Crystal Night Club",29.7163519,-95.5012075
260806,13817.91,"3 Salsas Mexican Resturant & C",29.8365261,-95.6456879
260818,35093.88,"Beerfoot Beach Bar",29.286414,-94.794129
260826,8058.96,"Shogun Japanese Grill & Sushi",30.2289924,-95.5088204
260845,42705.97,"Hoot County Saloon",29.95323,-95.376899
260886,0,"Aramark Educational Services O",29.7203175,-95.3434627
260890,14720,"Aramark Educational Services O",29.7209034,-95.3677844
260922,47134.93,"Uncle Alberts Pub",29.8619072,-95.6828745
260946,2623.88,"Hilton Garden Inn Houston West",29.702798,-95.555325
260950,38781.94,Trevisio,29.7050857,-95.4018087
260976,5050,"The Original Speak Easy",29.702292,-95.35375
261057,26606.87,"Willow Fork Country Club",29.7381495,-95.7407665
261107,162068.96,"Watson's House Of Ales",29.782778,-95.6434591
261142,4921.94,"Los Amigos Mexican Restaurant",29.6519054,-95.1821662
261158,13550,"Bear Creek Golf World",29.8288262,-95.6382667
261182,2277.91,Gabby's,29.815391,-95.410867
261202,30200.9,"Gene's Better Times",29.6661107,-95.1501906
261245,93508.96,"Dolce Vita",29.7448235,-95.387463
261269,94264.93,"Blur Bar",29.746948,-95.3894119
261287,275314.93,"Hyde Restaurant Holding, Inc.",30.1643582,-95.4618558
261295,1847.91,"Chipotle Mexican Grill",30.1643582,-95.4618558
261299,10930,"Inwood Bayou Pub",29.865931,-95.473251
261303,16302.99,"Toc Bar",29.764079,-95.36097
