id,barId,date,paid,rev,id,taxId,name,address,city,state,zip,countyId,lat,lng
85791,6400,"2014-06-00 00:00:00",182.44,2722.9850746268653,6400,MB696731,"TOKYO STEAK & SUSHI           ","22762 WESTHEIMER PKWY STE 42  ","HOUSTON             ",TX,77450,079,29.7350901,-95.7623551
85867,6407,"2014-06-00 00:00:00",0,0,6407,MB697061,"CLEOPATRA'S PALACE BANQUET FAC","3355 FM 1960 RD W STE A       ","HOUSTON             ",TX,77068,101,29.9964494,-95.4813812
85955,6414,"2014-06-00 00:00:00",660.88,9863.880597014924,6414,MB697175,"BUJO'S SPORTS BAR             ","13572 STATE HIGHWAY 249 STE   ","HOUSTON             ",TX,77086,101,29.919127,-95.490439
86339,6444,"2014-06-00 00:00:00",0,0,6444,MB698473,"LUBY'S BEVCO INC              ","1 BAYLOR PLZ # BCM400         ","HOUSTON             ",TX,77030,101,29.7050857,-95.4018087
86369,6446,"2014-06-00 00:00:00",4969.79,74175.97014925373,6446,MB698540,"CHILOS SEAFOOD RESTAURANT #2  ","1150 EDGEBROOK DR             ","HOUSTON             ",TX,77034,101,29.6417232,-95.2414564
86447,6454,"2014-06-00 00:00:00",31.22,465.9701492537313,6454,MB698657,"COMALA MEXICAN CAFE           ","5310 E SAM HOUSTON PKWY N ST  ","HOUSTON             ",TX,77015,101,29.939033,-95.3977404
86463,6456,"2014-06-00 00:00:00",2179.24,32525.970149253728,6456,MB698793,"THE DAVENPORT LOUNGE - CLEAR L","1235 CLEAR LAKE CITY BLVD UN  ","HOUSTON             ",TX,77062,101,29.582789,-95.153531
86826,6483,"2014-06-00 00:00:00",4605.24,68734.92537313432,6483,MB699754,"MCCORMICK & SCHMICK'S SEAFOOD ","1201 FANNIN ST                ","HOUSTON             ",TX,77002,101,29.7545151,-95.3651358
86961,6492,"2014-06-00 00:00:00",853.84,12743.880597014924,6492,MB699987,"SHOGUN JAPANESE GRILL & SUSHI ","114 VINTAGE PARK BLVD STE A   ","HOUSTON             ",TX,77070,101,29.9958232,-95.5739428
87009,6495,"2014-06-00 00:00:00",365.82,5460,6495,MB700077,"RAY RAY'S ICE HOUSE           ","6111 EAST FWY                 ","HOUSTON             ",TX,77020,101,29.774847,-95.308745
87084,6500,"2014-06-00 00:00:00",3551.6,53008.95522388059,6500,MB700373,"TEXAS BORDERS BAR & GRILL     ","20940 KATY FWY STE H          ","HOUSTON             ",TX,77449,101,29.7870426,-95.7348327
87188,6510,"2014-06-00 00:00:00",578.21,8630,6510,MB700697,"RUCHIS EL RINCON DE MEXICO #3 ","5201 RICHMOND AVE STE Q       ","HOUSTON             ",TX,77056,101,29.7311674,-95.4672106
87249,6514,"2014-06-00 00:00:00",139.82,2086.865671641791,6514,MB701154,"SPRING CREEK BARBEQUE         ","21000 KATY FWY                ","HOUSTON             ",TX,77449,101,29.7854291,-95.7363684
87264,6515,"2014-06-00 00:00:00",6392.2,95405.97014925373,6515,MB701209,"LUCKY STRIKE HOUSTON L L C    ","1201 SAN JACINTO ST           ","HOUSTON             ",TX,77002,101,29.7546546,-95.3651509
87290,6518,"2014-06-00 00:00:00",4584.2,68420.89552238805,6518,MB701281,"PAPPADEAUX SEAFOOD KITCHEN    ","12109 WESTHEIMER RD           ","HOUSTON             ",TX,77077,101,29.7357498,-95.5943214
87320,6520,"2014-06-00 00:00:00",0,0,6520,MB701459,"PAPPADEAUX SEAFOOD KITCHEN    ","7143 GULF FWY                 ","HOUSTON             ",TX,77087,101,29.700138,-95.290958
87350,6522,"2014-06-00 00:00:00",2148.22,32062.98507462686,6522,MB701509,"THE OLIVE GARDEN ITALIAN RESTA","1310 BAY AREA BLVD            ","HOUSTON             ",TX,77058,101,29.5602827,-95.1158204
87365,6523,"2014-06-00 00:00:00",4320.83,64489.99999999999,6523,MB701520,"MASONE'S, LLC                 ","26281 NORTHWEST FWY STE 150   ","HOUSTON             ",TX,77429,101,29.9727241,-95.7017198
87398,6526,"2014-06-00 00:00:00",1571.75,23458.955223880595,6526,MB701565,"TABLE 7 BISTRO                ","720 FANNIN ST                 ","HOUSTON             ",TX,77002,101,29.758329,-95.362874
87413,6527,"2014-06-00 00:00:00",193.49,2887.910447761194,6527,MB701589,"GUAYABA LATIN GRILL           ","17505 STATE HIGHWAY 249       ","HOUSTON             ",TX,77064,101,29.9550592,-95.5429366
87461,6531,"2014-06-00 00:00:00",1171.69,17487.910447761195,6531,MB701614,"SHERATON WEST HOUSTON         ","11191 CLAY RD                 ","HOUSTON             ",TX,77041,101,29.831284,-95.560612
87497,6533,"2014-06-00 00:00:00",1336.58,19948.955223880595,6533,MB701632,"ROB'S PLACE                   ","17904 W LITTLE YORK RD STE G  ","HOUSTON             ",TX,77084,101,29.865649,-95.682183
87541,6537,"2014-06-00 00:00:00",1696.3,25317.91044776119,6537,MB701806,"NAAM KHAO RESTAURANT & BAR    ","1420 ELDRIDGE PKWY            ","HOUSTON             ",TX,77077,101,29.7599956,-95.6263503
87556,6538,"2014-06-00 00:00:00",484.27,7227.910447761194,6538,MB701827,"CRAVE SUSHI                   ","2900 TRAVIS ST STE E          ","HOUSTON             ",TX,77006,101,29.743819,-95.377002
87607,6543,"2014-06-00 00:00:00",4585.61,68441.94029850746,6543,MB701946,"MARISCOS MAR AZUL             ","10712 W BELLFORT ST           ","HOUSTON             ",TX,77099,101,29.654782,-95.567195
87641,6547,"2014-06-00 00:00:00",3592.6,53620.895522388055,6547,MB702167,"PINE FOREST COUNTRY CLUB      ","18003 CLAY RD                 ","HOUSTON             ",TX,77084,101,29.8278184,-95.6751786
87685,6550,"2014-06-00 00:00:00",1274.74,19025.97014925373,6550,MB702271,"COMMUNITY WINE BAR            ","2703 SMITH ST                 ","HOUSTON             ",TX,77006,101,29.7462478,-95.3782651
87801,6559,"2014-06-00 00:00:00",7857.29,117272.98507462686,6559,MB702472,"EL TIEMPO CANTINA             ","114 VINTAGE PARK BLVD STE M   ","HOUSTON             ",TX,77070,101,29.9958232,-95.5739428
87816,6560,"2014-06-00 00:00:00",204.08,3045.9701492537315,6560,MB702489,"TOKYO ONE SUSHI & GRILL       ","7465 W GREENS RD              ","HOUSTON             ",TX,77064,101,29.9535332,-95.5365017
87831,6561,"2014-06-00 00:00:00",1106.17,16510,6561,MB702656,"FLOR DE CUBA                  ","16233 CLAY RD STE 344         ","HOUSTON             ",TX,77084,101,29.8342484,-95.6471781
87861,6563,"2014-06-00 00:00:00",12157.61,181456.86567164178,6563,MB702795,"EI8HT                         ","5102 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7710247,-95.412767
87990,6572,"2014-06-00 00:00:00",19410.36,289706.8656716418,6572,MB703209,"HOUSE OF BLUES                ","1204 CAROLINE ST              ","HOUSTON             ",TX,77002,101,29.7539291,-95.3640564
88005,6573,"2014-06-00 00:00:00",579.21,8644.925373134329,6573,MB703249,"LOS FAROLES MEXICAN RESTAURANT","18174 RIVER SAGE DR STE 108   ","HOUSTON             ",TX,77084,101,29.8536358,-95.6823855
88063,6577,"2014-06-00 00:00:00",7417.57,110709.99999999999,6577,MB703389,"TAPS HOUSE OF BEERS           ","5120 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7706285,-95.4132867
88265,6594,"2014-06-00 00:00:00",0,0,6594,MB704307,"BECKS PRIME MC SPORTATORIUM, L","303 MEMORIAL CITY WAY STE 51  ","HOUSTON             ",TX,77024,101,29.7806697,-95.5379936
88350,6602,"2014-06-00 00:00:00",988.45,14752.985074626866,6602,MB704663,"HANKANG                       ","9501 LONG POINT RD STE K      ","HOUSTON             ",TX,77055,101,29.7966912,-95.5258214
88531,6615,"2014-06-00 00:00:00",1378.32,20571.94029850746,6615,MB705280,"BLACK WALNUT CAFE             ","5510 MORNINGSIDE DR STE 150   ","HOUSTON             ",TX,77005,101,29.7161658,-95.4153375
88546,6616,"2014-06-00 00:00:00",4219.45,62976.86567164178,6616,MB705339,"CHACHI'S MEXICAN BAR & GRILL  ","5 N MAIN ST                   ","HOUSTON             ",TX,77339,101,30.0481545,-95.1854024
88636,6624,"2014-06-00 00:00:00",0,0,6624,MB705568,"LAS PALOMAS MEXICAN RESTAURANT","1426 KINGWOOD DR              ","HOUSTON             ",TX,77339,101,30.0493585,-95.2338936
88706,6630,"2014-06-00 00:00:00",511.94,7640.895522388059,6630,MB705756,"NORTH CHINA RESTAURANT        ","14525 KATY FWY                ","HOUSTON             ",TX,77079,101,29.7836137,-95.6425288
88848,6640,"2014-06-00 00:00:00",356.7,5323.880597014925,6640,MB706054,"SECO'S LATIN RESTAURANT       ","2536 NOTTINGHAM ST            ","HOUSTON             ",TX,77005,101,29.7225036,-95.4181646
88908,6645,"2014-06-00 00:00:00",1151.93,17192.985074626864,6645,MB706185,"HORNET OPERATING LLC          ","500 N SAM HOUSTON PKWY E      ","HOUSTON             ",TX,77060,101,29.9378099,-95.3927039
89101,6659,"2014-06-00 00:00:00",7911.69,118084.92537313432,6659,MB706644,"PERRY'S GRILL & STEAKHOUSE    ","23501 CINCO RANCH BLVD STE Q  ","HOUSTON             ",TX,77494,079,29.7432675,-95.7751626
89223,6668,"2014-06-00 00:00:00",7.16,106.86567164179104,6668,MB706759,"VINCENZO'S ITALIAN GRILL      ","12510 NORTH FWY               ","HOUSTON             ",TX,77060,101,29.950791,-95.4167294
89332,6678,"2014-06-00 00:00:00",10026.48,149648.9552238806,6678,MB707150,"BENJY'S ON WASHINGTON         ","5922 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7712781,-95.4213761
89351,6680,"2014-06-00 00:00:00",6149.52,91783.88059701493,6680,MB707154,"CROCKER                       ","2312 CROCKER ST               ","HOUSTON             ",TX,77006,101,29.748525,-95.389895
89633,6704,"2014-06-00 00:00:00",5018.03,74895.97014925373,6704,MB708435,"SWAGGER                       ","3839 SOUTHWEST FWY            ","HOUSTON             ",TX,77027,101,29.728852,-95.4379974
89648,6705,"2014-06-00 00:00:00",361.13,5390,6705,MB708436,"CABANA BEVERAGES INC          ","5930 GULF FWY                 ","HOUSTON             ",TX,77023,101,29.7138061,-95.31474
89809,6718,"2014-06-00 00:00:00",1355.41,20230,6718,MB708905,"BODEGAS TACO SHOP             ","1200 BINZ ST STE 160          ","HOUSTON             ",TX,77004,101,29.7240441,-95.3878596
89831,6720,"2014-06-00 00:00:00",208.03,3104.9253731343283,6720,MB708963,"TACO DE ORO MEXICAN RESTAURANT","9740 BARKER CYPRESS RD STE 1  ","HOUSTON             ",TX,77433,101,29.9198633,-95.6854947
89846,6721,"2014-06-00 00:00:00",1422.07,21224.925373134327,6721,MB708966,"WOLFGANG PUCK @ VERIZON THEATE","520 TEXAS ST                  ","HOUSTON             ",TX,77002,101,29.7625378,-95.3668464
89939,6728,"2014-06-00 00:00:00",4058.39,60572.98507462686,6728,MB709171,"KILBURN'S TAVERN & GRILLE     ","12910 MALCOMSON RD            ","HOUSTON             ",TX,77070,101,29.9889611,-95.6152007
89954,6729,"2014-06-00 00:00:00",3846.53,57410.89552238806,6729,MB709172,"MIA BELLA                     ","110 VINTAGE PARK BLVD         ","HOUSTON             ",TX,77070,101,29.994345,-95.5721842
90009,6733,"2014-06-00 00:00:00",5578.48,83260.89552238805,6733,MB709430,"THE CONCERT PUB               ","5636 RICHMOND AVE             ","HOUSTON             ",TX,77057,101,29.7320984,-95.4781294
90055,6737,"2014-06-00 00:00:00",4127.2,61599.99999999999,6737,MB709544,"SAMMY'S SPORTS GRILL          ","22762 WESTHEIMER PKWY STE 40  ","HOUSTON             ",TX,77450,079,29.7350901,-95.7623551
90085,6739,"2014-06-00 00:00:00",120.33,1795.9701492537313,6739,MB709685,"LA PALAPA ICE HOUSE           ","11901 ALDINE WESTFIELD RD     ","HOUSTON             ",TX,77093,101,29.8852496,-95.3553952
90100,6740,"2014-06-00 00:00:00",99.02,1477.9104477611938,6740,MB709696,"GREAT SPIRITS L L C           ","321 W ALABAMA ST              ","HOUSTON             ",TX,77006,101,29.7386198,-95.384306
90356,6757,"2014-06-00 00:00:00",13088.78,195354.92537313432,6757,MB710413,"STUDIO MOVIE GRILL            ","805 TOWN AND COUNTRY LN BLDG  ","HOUSTON             ",TX,77024,101,29.7778768,-95.4946845
90511,6768,"2014-06-00 00:00:00",1463.95,21850,6768,MB710761,"ROMANO'S MACARONI GRILL       ","5802 WESTHEIMER RD            ","HOUSTON             ",TX,77057,101,29.7382794,-95.4809029
90607,6775,"2014-06-00 00:00:00",1426.36,21288.955223880595,6775,MB710775,"ROMANO'S MACARONI GRILL       ","7607 FM 1960 RD W             ","HOUSTON             ",TX,77070,101,29.9627152,-95.5424931
90713,6783,"2014-06-00 00:00:00",3972.29,59287.91044776119,6783,MB710916,"MOVIE TAVERN WILLOWBROOK      ","18359 STATE HIGHWAY 249       ","HOUSTON             ",TX,77070,101,29.9914563,-95.5764359
90731,6784,"2014-06-00 00:00:00",4051.55,60470.89552238806,6784,MB710920,"MOVIE TAVERN                  ","15719 NORTH FWY               ","HOUSTON             ",TX,77090,101,29.9950223,-95.4263378
90895,6796,"2014-06-00 00:00:00",2212.13,33016.86567164179,6796,MB711291,"DARIO'S AMERICAN CUISINE      ","14315 CYPRESS ROSEHILL RD ST  ","HOUSTON             ",TX,77429,101,30.0439498,-95.542505
90970,6802,"2014-06-00 00:00:00",442.2,6599.999999999999,6802,MB711370,"ZIO'S ITALIAN KITCHEN         ","14915 NORTH FWY               ","HOUSTON             ",TX,77090,101,29.9876637,-95.4247441
91045,6808,"2014-06-00 00:00:00",5188.81,77444.92537313433,6808,MB711523,"CENTER BAR                    ","3500 N TERMINAL RD, TERMINAL  ","HOUSTON             ",TX,77032,101,29.987366,-95.3337998
91060,6809,"2014-06-00 00:00:00",9898.84,147743.8805970149,6809,MB711525,"LE GRAND COMPTOIR             ","3500 N TERMINAL RD, TERMINAL  ","HOUSTON             ",TX,77032,101,29.987366,-95.3337998
91075,6810,"2014-06-00 00:00:00",4436.07,66209.99999999999,6810,MB711526,"MANGO TACO TRUCK              ","3500 N TERMINAL RD, TERMINAL  ","HOUSTON             ",TX,77032,101,29.987366,-95.3337998
91105,6812,"2014-06-00 00:00:00",1371.95,20476.86567164179,6812,MB711725,"USA SEAFOOD GRILL & BAR       ","13250 FM 529 RD STE A         ","HOUSTON             ",TX,77041,101,29.879934,-95.613033
91212,6819,"2014-06-00 00:00:00",4426.55,66067.9104477612,6819,MB711779,"EL PACIFICO SEAFOOD RESTAURANT","5800 BELLAIRE BLVD BLDG 2     ","HOUSTON             ",TX,77081,101,29.7066383,-95.4839343
91227,6820,"2014-06-00 00:00:00",6484.32,96780.89552238805,6820,MB711781,"PELI PELI                     ","110 VINTAGE PARK BLVD STE J   ","HOUSTON             ",TX,77070,101,29.994345,-95.5721842
91318,6826,"2014-06-00 00:00:00",1078.43,16095.970149253732,6826,MB712106,"MARY'Z MEDITERRANEAN CUISINE I","5825 RICHMOND AVE             ","HOUSTON             ",TX,77057,101,29.731124,-95.4821599
91379,6830,"2014-06-00 00:00:00",612.38,9140,6830,MB712157,"FML SPORTS BAR                ","3702 FM 1960 RD W STE A       ","HOUSTON             ",TX,77068,101,29.9954181,-95.4859901
91660,6849,"2014-06-00 00:00:00",3699.07,55210,6849,MB713456,"DOUBLETREE HOUSTON INTERNATION","15747 JOHN F KENNEDY BLVD     ","HOUSTON             ",TX,77032,101,29.946392,-95.332562
91674,6850,"2014-06-00 00:00:00",2314.11,34538.9552238806,6850,MB713462,"KIM'S PUB                     ","11407 SPRING CYPRESS RD STE   ","HOUSTON             ",TX,77377,101,30.0123944,-95.5955112
91719,6853,"2014-06-00 00:00:00",7804.69,116487.91044776118,6853,MB713588,"MO'S A PLACE FOR STEAKS       ","1801 POST OAK BLVD STE 1E     ","HOUSTON             ",TX,77056,101,29.7475202,-95.4604791
91734,6854,"2014-06-00 00:00:00",5279.33,78795.97014925373,6854,MB713633,"GUADALAJARA DEL CENTRO        ","1201 SAN JACINTO ST SPC 141   ","HOUSTON             ",TX,77002,101,29.7546546,-95.3651509
91848,6862,"2014-06-00 00:00:00",1506.76,22488.955223880595,6862,MB713880,"20 BELOW SPORTS LOUNGE LLC    ","3111 N FRY RD STE 180         ","HOUSTON             ",TX,77449,101,29.8163205,-95.7211449
91863,6863,"2014-06-00 00:00:00",2835.7,42323.88059701492,6863,MB714008,"HOOTERS OF HOUSTON NW FREEWAY ","12914 NORTHWEST FWY           ","HOUSTON             ",TX,77040,101,29.8447895,-95.496275
91997,6873,"2014-06-00 00:00:00",726.54,10843.880597014924,6873,MB714364,"LAVA ROCK                     ","4219 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.770088,-95.4038549
92066,6878,"2014-06-00 00:00:00",6978.72,104160,6878,MB714461,"COACHES SPORTS BAR & GRILL    ","17754 KATY FWY # E            ","HOUSTON             ",TX,77094,101,29.7859146,-95.6862924
92204,6890,"2014-06-00 00:00:00",2732.05,40776.86567164179,6890,MB715142,"SYLVIA'S ENCHILADA KITCHEN    ","6401 WOODWAY DR STE 105       ","HOUSTON             ",TX,77057,101,29.754839,-95.498763
92219,6891,"2014-06-00 00:00:00",0,0,6891,MB715146,"MANOR ON WASHINGTON           ","4819 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7701552,-95.4101139
92355,6901,"2014-06-00 00:00:00",1226.3,18302.985074626864,6901,MB715717,"RAINFOREST CAFE               ","5015 WESTHEIMER RD STE 1170   ","HOUSTON             ",TX,77056,101,29.739545,-95.462716
92716,6925,"2014-06-00 00:00:00",260.22,3883.8805970149256,6925,MB716471,"WAZABI SUSHI BAR              ","8130 FM 1960 RD E             ","HOUSTON             ",TX,77346,101,30.0039668,-95.1520975
92814,6933,"2014-06-00 00:00:00",10849.44,161931.94029850746,6933,MB716737,"ANVIL                         ","1424 WESTHEIMER RD STE B      ","HOUSTON             ",TX,77006,101,29.7431228,-95.3969013
92829,6934,"2014-06-00 00:00:00",620.68,9263.880597014924,6934,MB716786,"TAQUERIA ARANDAS #12          ","10403 GULF FWY STE A          ","HOUSTON             ",TX,77034,101,29.643112,-95.2438449
92957,6944,"2014-06-00 00:00:00",9178.86,136997.91044776118,6944,MB717131,"FLEMING'S PRIME STEAKHOUSE AND","788 W SAM HOUSTON PKWY N STE  ","HOUSTON             ",TX,77024,101,29.7772638,-95.5624894
92972,6945,"2014-06-00 00:00:00",8057.68,120263.88059701493,6945,MB717160,"JOY OF HOUSTON SPORT BAR      ","7004 CHARLES RD               ","HOUSTON             ",TX,77041,101,29.881405,-95.5775
93017,6948,"2014-06-00 00:00:00",3585.5,53514.92537313433,6948,MB717264,"CHEDDARS CASUAL CAFE          ","21001 INTERSTATE 45           ","HOUSTON             ",TX,77388,101,30.0675642,-95.4357758
93062,6952,"2014-06-00 00:00:00",8505.24,126943.88059701491,6952,MB717290,"BRICK HOUSE TAVERN + TAP      ","12910 NORTHWEST FWY           ","HOUSTON             ",TX,77040,101,29.8445693,-95.4957237
93225,6964,"2014-06-00 00:00:00",794.28,11854.925373134327,6964,MB717411,"EMPORIO BRAZILIAN CAFE INC    ","12288 WESTHEIMER RD STE 210A  ","HOUSTON             ",TX,77077,101,29.7375309,-95.5971952
93256,6966,"2014-06-00 00:00:00",2226.41,33229.99999999999,6966,MB717638,"BABALOO                       ","22756 WESTHEIMER PKWY STE 19  ","HOUSTON             ",TX,77450,079,29.7346012,-95.763017
93300,6969,"2014-06-00 00:00:00",389.94,5820,6969,MB717729,"XFY MONGOLIA HOT POT & GRILL  ","5901 WESTHEIMER RD STE A      ","HOUSTON             ",TX,77057,101,29.7368681,-95.4850068
93344,6972,"2014-06-00 00:00:00",335.93,5013.880597014925,6972,MB717775,"ANGUS GRILL BRAZILIAN STEAKHOU","6106 WESTHEIMER RD            ","HOUSTON             ",TX,77057,101,29.7381732,-95.4893741
93389,6976,"2014-06-00 00:00:00",0,0,6976,MB717790,"TROPHY ROOM                   ","22225 KATY FWY                ","HOUSTON             ",TX,77450,101,29.7844096,-95.7582403
93614,6993,"2014-06-00 00:00:00",3705.56,55306.86567164179,6993,MB718443,"REBELS HONKY TONK             ","5002 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7709322,-95.4118038
93644,6995,"2014-06-00 00:00:00",1630.98,24342.985074626864,6995,MB718575,"THE LANCASTER BISTRO          ","701 TEXAS ST                  ","HOUSTON             ",TX,77002,101,29.7615739,-95.3647711
93711,7000,"2014-06-00 00:00:00",102.97,1536.8656716417909,7000,MB718690,"EL CHINAMPA MEXICAN RESTAURANT","15634 WALLISVILLE RD STE 400  ","HOUSTON             ",TX,77049,101,29.809378,-95.159402
93758,7004,"2014-06-00 00:00:00",7883.35,117661.94029850746,7004,MB718860,"CANYON CREEK CAFE, LLC        ","6603 WESTCOTT ST              ","HOUSTON             ",TX,77007,101,29.7749672,-95.427747
93787,7007,"2014-06-00 00:00:00",7991.55,119276.86567164179,7007,MB718904,"III FORKS #422                ","1201 FANNIN ST STE 129        ","HOUSTON             ",TX,77002,101,29.7545151,-95.3651358
93997,7024,"2014-06-00 00:00:00",5662.43,84513.88059701493,7024,MB719928,"BOURBON STREET SPORTS BAR     ","803 S MASON RD STE 410        ","HOUSTON             ",TX,77450,101,29.7712529,-95.7516166
94029,7027,"2014-06-00 00:00:00",157.71,2353.8805970149256,7027,MB719936,"SALVATORE ITALIAN - AMERICAN B","11786 S WILCREST DR           ","HOUSTON             ",TX,77099,101,29.6511139,-95.5695191
94063,7030,"2014-06-00 00:00:00",1639.42,24468.955223880595,7030,MB719996,"BOOTLEGGERS                   ","11300 WEST RD STE I           ","HOUSTON             ",TX,77065,101,29.9086271,-95.5915751
94078,7031,"2014-06-00 00:00:00",1317.15,19658.955223880595,7031,MB720126,"BOUDREAUX'S CAJUN KITCHEN     ","9774 KATY FWY STE 100         ","HOUSTON             ",TX,77055,101,29.7856147,-95.5367278
94306,7054,"2014-06-00 00:00:00",665.31,9929.999999999998,7054,MB720832,"CILANTROS MEXICAN GRILL       ","1377 KINGWOOD DR              ","HOUSTON             ",TX,77339,101,30.0503219,-95.2360594
94366,7058,"2014-06-00 00:00:00",390.47,5827.9104477611945,7058,MB721183,"JEFE BAR LATIN CLUB           ","502 MAIN ST                   ","HOUSTON             ",TX,77002,101,29.760745,-95.362289
94411,7061,"2014-06-00 00:00:00",7407.65,110561.94029850746,7061,MB721256,"2-A-DAYS                      ","10555 PEARLAND PKWY STE G     ","HOUSTON             ",TX,77089,101,29.5979746,-95.2656636
94624,7076,"2014-06-00 00:00:00",6268.65,93561.94029850746,7076,MB721640,"MCCORMICK & SCHMICK'S SEAFOOD ","791 TOWN AND COUNTRY BLVD ST  ","HOUSTON             ",TX,77024,101,29.7702767,-95.6005162
94674,7080,"2014-06-00 00:00:00",3912.66,58397.91044776119,7080,MB721866,"HOOTERS OF WILLOWBROOK        ","17599 STATE HIGHWAY 249       ","HOUSTON             ",TX,77064,101,29.9550592,-95.5429366
95167,7119,"2014-06-00 00:00:00",95.54,1425.9701492537313,7119,MB722708,"CHIPOTLE MEXICAN GRILL        ","8505 S MAIN ST STE 100        ","HOUSTON             ",TX,77025,101,29.6909133,-95.4158267
95228,7123,"2014-06-00 00:00:00",1611.75,24055.97014925373,7123,MB722771,"CANDELARI'S PIZZERIA          ","2617 W HOLCOMBE BLVD # A      ","HOUSTON             ",TX,77025,101,29.7057954,-95.4191894
95244,7125,"2014-06-00 00:00:00",12451.54,185843.88059701494,7125,MB722896,"SDG POST OAK LP               ","1800 POST OAK BLVD # 6170     ","HOUSTON             ",TX,77056,101,29.7472091,-95.4616578
95289,7128,"2014-06-00 00:00:00",4372.68,65263.880597014926,7128,MB723056,"EXIT 73 BAR & GRILL           ","24714 INTERSTATE 45 STE 101   ","HOUSTON             ",TX,77386,170,30.1148024,-95.4385131
95408,7136,"2014-06-00 00:00:00",1153.67,17218.955223880595,7136,MB723567,"3 OLIVES RESTAURANT           ","22764 WESTHEIMER PKWY STE 60  ","HOUSTON             ",TX,77450,079,29.7350107,-95.7630973
95558,7146,"2014-06-00 00:00:00",91.45,1364.9253731343283,7146,MB724034,"CHIPOTLE MEXICAN GRILL        ","10905 LOUETTA RD              ","HOUSTON             ",TX,77070,101,29.9963676,-95.5768153
95588,7148,"2014-06-00 00:00:00",8767.01,130850.89552238806,7148,MB724175,"RA SUSHI                      ","12860 QUEENSBURY LN           ","HOUSTON             ",TX,77024,101,29.7786274,-95.5618933
95670,7154,"2014-06-00 00:00:00",310.41,4632.985074626866,7154,MB724428,"PRADARIA STEAKS & CHURRASCARIA","10694 WESTHEIMER RD           ","HOUSTON             ",TX,77042,101,29.7369482,-95.5642317
95755,7160,"2014-06-00 00:00:00",1170.69,17472.985074626864,7160,MB724768,"BIG FUN ENTERTAINMENT         ","11528 JONES RD STE W          ","HOUSTON             ",TX,77070,101,29.941107,-95.58421
95784,7162,"2014-06-00 00:00:00",5436.51,81141.94029850746,7162,MB724858,"PETE'S DUELING PIANO BAR      ","1201 FANNIN ST STE 310        ","HOUSTON             ",TX,77002,101,29.7545151,-95.3651358
95857,7168,"2014-06-00 00:00:00",1355.2,20226.86567164179,7168,MB724951,"BOCADITO NIGHT CLUB           ","8445 GULF FWY                 ","HOUSTON             ",TX,77017,101,29.673091,-95.264104
95872,7169,"2014-06-00 00:00:00",59.56,888.955223880597,7169,MB724952,"CHIPOTLE MEXICAN GRILL        ","7420 FM 1960 RD E BLDG A      ","HOUSTON             ",TX,77346,101,30.000172,-95.1848911
96212,7196,"2014-06-00 00:00:00",8964.6,133800,7196,MB726158,"VALENCIA ORANGES IV, LLC      ","800 W SAM HOUSTON PKWY N # 9  ","HOUSTON             ",TX,77024,101,29.7801559,-95.5602669
96272,7200,"2014-06-00 00:00:00",2782.77,41533.880597014926,7200,MB726472,"RUBY TEQUILA'S MEXICAN KITCHEN","7748 FM 1960 RD W             ","HOUSTON             ",TX,77070,101,29.9628708,-95.5449997
96362,7206,"2014-06-00 00:00:00",417.14,6225.970149253731,7206,MB726716,"COURTYARD BY MARRIOTT - HOUSTO","12401 KATY FWY                ","HOUSTON             ",TX,77079,101,29.7836531,-95.6075555
96380,7208,"2014-06-00 00:00:00",676.7,10100,7208,MB726725,"COPA SPORTS BAR               ","10779 W BELLFORT ST           ","HOUSTON             ",TX,77099,101,29.6546847,-95.5700496
96395,7209,"2014-06-00 00:00:00",461.29,6884.925373134328,7209,MB726732,"LA PRESA MEXICAN RESTAURANT   ","23343 ALDINE WESTFIELD RD     ","HOUSTON             ",TX,77373,101,30.0511276,-95.3885008
96461,7215,"2014-06-00 00:00:00",5178.63,77292.98507462686,7215,MB726779,"CHUY'S WESTCHASE              ","9350 WESTHEIMER RD            ","HOUSTON             ",TX,77063,101,29.737902,-95.528432
96552,7222,"2014-06-00 00:00:00",3997.08,59657.91044776119,7222,MB726944,"BENCHWARMERS SPORTS BAR       ","8945 HIGHWAY 6 N STE 290      ","HOUSTON             ",TX,77095,101,29.9079224,-95.6304646
96621,7227,"2014-06-00 00:00:00",1565.79,23369.999999999996,7227,MB727083,"G BAR                         ","15455 MEMORIAL DR STE 700     ","HOUSTON             ",TX,77079,101,29.77944,-95.6279969
96636,7228,"2014-06-00 00:00:00",0,0,7228,MB727085,"PREMIUM SPORTSBAR             ","5840 FM 1960 RD E             ","HOUSTON             ",TX,77346,101,30.000172,-95.1848911
96967,7253,"2014-06-00 00:00:00",2087.25,31152.985074626864,7253,MB727833,"LEGENDS SPORTS BAR & LOUNGE   ","12373 SCARSDALE BLVD STE B    ","HOUSTON             ",TX,77089,101,29.5922532,-95.2055298
